ref_area,ref_area_name,counterpart,counterpart_name,time_period,year,quarter,var_code,metric,sex,gender,area_name,reg_name,province,imm_category,obs_value,obs_status,source_dataset
CAN,Canada,LBN,Lebanon,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1472.0,,FALLBACK_XLSX
CAN,Canada,LES,Lesotho,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,LIB,Liberia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,61.0,,FALLBACK_XLSX
CAN,Canada,LIB,Libya,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,156.0,,FALLBACK_XLSX
CAN,Canada,LIE,Liechtenstein,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,2.0,,FALLBACK_XLSX
CAN,Canada,LIT,Lithuania,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,114.0,,FALLBACK_XLSX
CAN,Canada,LUX,Luxembourg,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,9.0,,FALLBACK_XLSX
CAN,Canada,MAD,Madagascar,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,56.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malawi,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,11.0,,FALLBACK_XLSX
CAN,Canada,MYS,Malaysia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,319.0,,FALLBACK_XLSX
CAN,Canada,MAL,Mali,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,26.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malta,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,12.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritania,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,11.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritius,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,136.0,,FALLBACK_XLSX
CAN,Canada,MEX,Mexico,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,1689.0,,FALLBACK_XLSX
CAN,Canada,MON,Mongolia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,MAR,Morocco,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,1095.0,,FALLBACK_XLSX
CAN,Canada,MOZ,Mozambique,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,MYA,Myanmar,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,205.0,,FALLBACK_XLSX
CAN,Canada,NPL,Nepal,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,155.0,,FALLBACK_XLSX
CAN,Canada,NLD,Netherlands,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,712.0,,FALLBACK_XLSX
CAN,Canada,NZL,New Zealand,1997,1997,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,181.0,,FALLBACK_XLSX
CAN,Canada,NIC,Nicaragua,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,195.0,,FALLBACK_XLSX
CAN,Canada,NIG,Niger,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,14.0,,FALLBACK_XLSX
CAN,Canada,NGA,Nigeria,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,657.0,,FALLBACK_XLSX
CAN,Canada,NOR,Norway,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,104.0,,FALLBACK_XLSX
CAN,Canada,OMA,Oman,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,7.0,,FALLBACK_XLSX
CAN,Canada,PAK,Pakistan,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,13073.0,,FALLBACK_XLSX
CAN,Canada,PAN,Panama,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,70.0,,FALLBACK_XLSX
CAN,Canada,PAR,Paraguay,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,30.0,,FALLBACK_XLSX
CAN,Canada,PER,Peru,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,676.0,,FALLBACK_XLSX
CAN,Canada,PHL,Philippines,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,11549.0,,FALLBACK_XLSX
CAN,Canada,POL,Poland,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1758.0,,FALLBACK_XLSX
CAN,Canada,PRT,Portugal,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,1167.0,,FALLBACK_XLSX
CAN,Canada,QAT,Qatar,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,7.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Korea,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,4093.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Moldova,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,294.0,,FALLBACK_XLSX
CAN,Canada,ROU,Romania,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,3993.0,,FALLBACK_XLSX
CAN,Canada,RUS,Russian Federation,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,3708.0,,FALLBACK_XLSX
CAN,Canada,RWA,Rwanda,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,144.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Kitts and Nevis,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,22.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Lucia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,84.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Vincent and the Grenadines,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,272.0,,FALLBACK_XLSX
CAN,Canada,SAM,Samoa,1997,1997,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,3.0,,FALLBACK_XLSX
CAN,Canada,SAO,Sao Tome and Principe,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,SAU,Saudi Arabia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,78.0,,FALLBACK_XLSX
CAN,Canada,SEN,Senegal,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,82.0,,FALLBACK_XLSX
CAN,Canada,SEY,Seychelles,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,12.0,,FALLBACK_XLSX
CAN,Canada,SIE,Sierra Leone,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,83.0,,FALLBACK_XLSX
CAN,Canada,SIN,Singapore,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,287.0,,FALLBACK_XLSX
CAN,Canada,SLO,Slovakia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,236.0,,FALLBACK_XLSX
CAN,Canada,SLO,Slovenia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,26.0,,FALLBACK_XLSX
CAN,Canada,SOM,Somalia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,1084.0,,FALLBACK_XLSX
CAN,Canada,ZAF,South Africa,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1729.0,,FALLBACK_XLSX
CAN,Canada,ESP,Spain,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,88.0,,FALLBACK_XLSX
CAN,Canada,LKA,Sri Lanka,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,5415.0,,FALLBACK_XLSX
CAN,Canada,STA,State of Palestine,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,26.0,,FALLBACK_XLSX
CAN,Canada,SDN,Sudan,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,832.0,,FALLBACK_XLSX
CAN,Canada,SUR,Suriname,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,35.0,,FALLBACK_XLSX
CAN,Canada,SWA,Swaziland,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,SWE,Sweden,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,151.0,,FALLBACK_XLSX
CAN,Canada,CHE,Switzerland,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,666.0,,FALLBACK_XLSX
CAN,Canada,SYR,Syrian Arab Republic,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,859.0,,FALLBACK_XLSX
CAN,Canada,TAJ,Tajikistan,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,11.0,,FALLBACK_XLSX
CAN,Canada,THA,Thailand,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,152.0,,FALLBACK_XLSX
CAN,Canada,THE,The former Yugoslav Republic of Macedonia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,71.0,,FALLBACK_XLSX
CAN,Canada,TOG,Togo,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,52.0,,FALLBACK_XLSX
CAN,Canada,TON,Tonga,1997,1997,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,8.0,,FALLBACK_XLSX
CAN,Canada,TTO,Trinidad and Tobago,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,1748.0,,FALLBACK_XLSX
CAN,Canada,TUN,Tunisia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,242.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkey,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,679.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkmenistan,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,6.0,,FALLBACK_XLSX
CAN,Canada,UGA,Uganda,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,43.0,,FALLBACK_XLSX
CAN,Canada,UKR,Ukraine,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,2518.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Arab Emirates,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,27.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Kingdom of Great Britain and Northern Ireland,1997,1997,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,22965.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Republic of Tanzania,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,211.0,,FALLBACK_XLSX
CAN,Canada,UNI,United States of America,1997,1997,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,4753.0,,FALLBACK_XLSX
CAN,Canada,URU,Uruguay,1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,117.0,,FALLBACK_XLSX
CAN,Canada,UZB,Uzbekistan,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,75.0,,FALLBACK_XLSX
CAN,Canada,VEN,Venezuela (Bolivarian Republic of),1997,1997,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,686.0,,FALLBACK_XLSX
CAN,Canada,VIE,Viet Nam,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,1752.0,,FALLBACK_XLSX
CAN,Canada,YEM,Yemen,1997,1997,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,121.0,,FALLBACK_XLSX
CAN,Canada,ZAM,Zambia,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,72.0,,FALLBACK_XLSX
CAN,Canada,ZWE,Zimbabwe,1997,1997,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,44.0,,FALLBACK_XLSX
CAN,Canada,UNK,Unknown,1997,1997,,B11,Inflows of Foreign Population,T,Total,World,World,,,23151.0,,FALLBACK_XLSX
CAN,Canada,TOT,Total,1997,1997,,B11,Inflows of Foreign Population,T,Total,World,World,,,216036.0,,FALLBACK_XLSX
CAN,Canada,AFG,Afghanistan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1999.0,,FALLBACK_XLSX
CAN,Canada,ALB,Albania,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,574.0,,FALLBACK_XLSX
CAN,Canada,DZA,Algeria,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,2292.0,,FALLBACK_XLSX
CAN,Canada,AND,Andorra,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,2.0,,FALLBACK_XLSX
CAN,Canada,ANG,Angola,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,58.0,,FALLBACK_XLSX
CAN,Canada,ANT,Antigua and Barbuda,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,19.0,,FALLBACK_XLSX
CAN,Canada,ARG,Argentina,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,349.0,,FALLBACK_XLSX
CAN,Canada,ARM,Armenia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,89.0,,FALLBACK_XLSX
CAN,Canada,AUS,Australia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,479.0,,FALLBACK_XLSX
CAN,Canada,AUT,Austria,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,190.0,,FALLBACK_XLSX
CAN,Canada,AZE,Azerbaijan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,62.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahamas,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,14.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahrain,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,14.0,,FALLBACK_XLSX
CAN,Canada,BGD,Bangladesh,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,2202.0,,FALLBACK_XLSX
CAN,Canada,BAR,Barbados,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,139.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belarus,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,540.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belgium,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,307.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belize,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,20.0,,FALLBACK_XLSX
CAN,Canada,BEN,Benin,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,19.0,,FALLBACK_XLSX
CAN,Canada,BHU,Bhutan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,BOL,Bolivia (Plurinational State of),1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,33.0,,FALLBACK_XLSX
CAN,Canada,BOS,Bosnia and Herzegovina,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,2789.0,,FALLBACK_XLSX
CAN,Canada,BRA,Brazil,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,531.0,,FALLBACK_XLSX
CAN,Canada,BRU,Brunei Darussalam,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,BGR,Bulgaria,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,779.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burkina Faso,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,14.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burundi,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,94.0,,FALLBACK_XLSX
CAN,Canada,CAB,Cabo Verde,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,9.0,,FALLBACK_XLSX
CAN,Canada,KHM,Cambodia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,241.0,,FALLBACK_XLSX
CAN,Canada,CMR,Cameroon,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,197.0,,FALLBACK_XLSX
CAN,Canada,CEN,Central African Republic,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,17.0,,FALLBACK_XLSX
CAN,Canada,CHA,Chad,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,30.0,,FALLBACK_XLSX
CAN,Canada,CHL,Chile,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,376.0,,FALLBACK_XLSX
CAN,Canada,CHN,China,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,21049.0,,FALLBACK_XLSX
CAN,Canada,CHI,"China, Hong Kong Special Administrative Region",1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,257.0,,FALLBACK_XLSX
CAN,Canada,COL,Colombia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,929.0,,FALLBACK_XLSX
CAN,Canada,COM,Comoros,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,CON,Congo,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,44.0,,FALLBACK_XLSX
CAN,Canada,COS,Costa Rica,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,103.0,,FALLBACK_XLSX
CAN,Canada,CÔT,Côte d'Ivoire,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,57.0,,FALLBACK_XLSX
CAN,Canada,HRV,Croatia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,676.0,,FALLBACK_XLSX
CAN,Canada,CUB,Cuba,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,531.0,,FALLBACK_XLSX
CAN,Canada,CYP,Cyprus,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,19.0,,FALLBACK_XLSX
CAN,Canada,CZE,Czech Republic,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,206.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic People's Republic of Korea,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic Republic of the Congo,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,768.0,,FALLBACK_XLSX
CAN,Canada,DNK,Denmark,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,63.0,,FALLBACK_XLSX
CAN,Canada,DJI,Djibouti,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,30.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominica,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,56.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominican Republic,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,210.0,,FALLBACK_XLSX
CAN,Canada,ECU,Ecuador,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,295.0,,FALLBACK_XLSX
CAN,Canada,EGY,Egypt,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,1387.0,,FALLBACK_XLSX
CAN,Canada,SLV,El Salvador,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,477.0,,FALLBACK_XLSX
CAN,Canada,EQU,Equatorial Guinea,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,ERI,Eritrea,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,77.0,,FALLBACK_XLSX
CAN,Canada,EST,Estonia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,50.0,,FALLBACK_XLSX
CAN,Canada,ETH,Ethiopia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,563.0,,FALLBACK_XLSX
CAN,Canada,FIJ,Fiji,1998,1998,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,388.0,,FALLBACK_XLSX
CAN,Canada,FIN,Finland,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,55.0,,FALLBACK_XLSX
CAN,Canada,FRA,France,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,3214.0,,FALLBACK_XLSX
CAN,Canada,GAB,Gabon,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,14.0,,FALLBACK_XLSX
CAN,Canada,GAM,Gambia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,17.0,,FALLBACK_XLSX
CAN,Canada,GEO,Georgia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,92.0,,FALLBACK_XLSX
CAN,Canada,DEU,Germany,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1363.0,,FALLBACK_XLSX
CAN,Canada,GNA,Ghana,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,1040.0,,FALLBACK_XLSX
CAN,Canada,GRC,Greece,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,141.0,,FALLBACK_XLSX
CAN,Canada,GRE,Grenada,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,330.0,,FALLBACK_XLSX
CAN,Canada,GTM,Guatemala,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,358.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea,1998,1998,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,107.0,,FALLBACK_XLSX
CAN,Canada,GUY,Guyana,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1238.0,,FALLBACK_XLSX
CAN,Canada,HTI,Haiti,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,1295.0,,FALLBACK_XLSX
CAN,Canada,HND,Honduras,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,167.0,,FALLBACK_XLSX
CAN,Canada,HUN,Hungary,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,337.0,,FALLBACK_XLSX
CAN,Canada,ICE,Iceland,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,20.0,,FALLBACK_XLSX
CAN,Canada,IND,India,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,17241.0,,FALLBACK_XLSX
CAN,Canada,IDN,Indonesia,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,165.0,,FALLBACK_XLSX
CAN,Canada,IRA,Iran (Islamic Republic of),1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,7057.0,,FALLBACK_XLSX
CAN,Canada,IRQ,Iraq,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,2037.0,,FALLBACK_XLSX
CAN,Canada,IRL,Ireland,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,170.0,,FALLBACK_XLSX
CAN,Canada,ISR,Israel,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,3172.0,,FALLBACK_XLSX
CAN,Canada,ITA,Italy,1998,1998,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,399.0,,FALLBACK_XLSX
CAN,Canada,JAM,Jamaica,1998,1998,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2253.0,,FALLBACK_XLSX
CAN,Canada,JPN,Japan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,897.0,,FALLBACK_XLSX
CAN,Canada,JOR,Jordan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,999.0,,FALLBACK_XLSX
CAN,Canada,KAZ,Kazakhstan,1998,1998,,B11,Inflows of Foreign Population,T,Total,Asia,Central Asia,,,884.0,,FALLBACK_XLSX
